Station Name,HALIFAX WINDSOR PARK,,,,,,,,,,,,,,,,,,,,,,
Province,NOVA SCOTIA,,,,,,,,,,,,,,,,,,,,,,
Latitude,44.66,,,,,,,,,,,,,,,,,,,,,,
Longitude,-63.61,,,,,,,,,,,,,,,,,,,,,,
Elevation,51,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,8202255,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71327,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,AHW,,,,,,,,,,,,,,,,,,,,,,
All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Legend,,,,,,,,,,,,,,,,,,,,,,,
E,Estimated,,,,,,,,,,,,,,,,,,,,,,
M,Missing,,,,,,,,,,,,,,,,,,,,,,
NA,Not Available,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2019-01-12 13:00,2019,1,12,13:00,-8.8,,-15.2,,60,,26,,15,,,,101.24,,,,-15,,NA
2019-01-12 14:00,2019,1,12,14:00,-8.5,,-15.6,,56,,25,,18,,,,101.23,,,,-16,,NA
2019-01-12 15:00,2019,1,12,15:00,-8.2,,-15.5,,56,,27,,19,,,,101.28,,,,-15,,NA
2019-01-12 16:00,2019,1,12,16:00,-9.3,,-16.2,,57,,27,,18,,,,101.35,,,,-17,,NA
2019-01-12 17:00,2019,1,12,17:00,-9.8,,-15.9,,61,,28,,17,,,,101.41,,,,-17,,NA
2019-01-12 18:00,2019,1,12,18:00,-9.9,,-15,,66,,28,,13,,,,101.51,,,,-16,,NA
2019-01-12 19:00,2019,1,12,19:00,-10.2,,-15.3,,66,,28,,17,,,,101.59,,,,-17,,NA
2019-01-12 20:00,2019,1,12,20:00,-10.4,,-15,,69,,29,,15,,,,101.66,,,,-17,,NA
2019-01-12 21:00,2019,1,12,21:00,-10.5,,-14.4,,73,,29,,17,,,,101.71,,,,-18,,NA
2019-01-12 22:00,2019,1,12,22:00,-10.5,,-14.7,,71,,30,,13,,,,101.75,,,,-17,,NA
2019-01-12 23:00,2019,1,12,23:00,-10.5,,-14.5,,72,,29,,12,,,,101.76,,,,-17,,NA
2019-01-13 0:00,2019,1,13,0:00,-10.6,,-14.7,,72,,28,,14,,,,101.73,,,,-17,,NA
2019-01-13 1:00,2019,1,13,1:00,-11,,-14.7,,74,,26,,12,,,,101.76,,,,-17,,NA
2019-01-13 2:00,2019,1,13,2:00,-11.1,,-14.5,,76,,26,,11,,,,101.81,,,,-17,,NA
2019-01-13 3:00,2019,1,13,3:00,-11,,-14.2,,77,,26,,12,,,,101.86,,,,-17,,NA
2019-01-13 4:00,2019,1,13,4:00,-11.1,,-14.1,,78,,27,,12,,,,101.84,,,,-17,,NA
2019-01-13 5:00,2019,1,13,5:00,-11.2,,-14,,79,,27,,11,,,,101.87,,,,-17,,NA
2019-01-13 6:00,2019,1,13,6:00,-11.4,,-14.1,,80,,27,,9,,,,101.87,,,,-17,,NA
2019-01-13 7:00,2019,1,13,7:00,-11.5,,-14.2,,81,,27,,8,,,,101.88,,,,-16,,NA
2019-01-13 8:00,2019,1,13,8:00,-11.6,,-14.1,,82,,26,,10,,,,101.93,,,,-17,,NA
2019-01-13 9:00,2019,1,13,9:00,-10.6,,-13.6,,78,,28,,9,,,,101.96,,,,-16,,NA
2019-01-13 10:00,2019,1,13,10:00,-9.7,,-13.3,,75,,28,,8,,,,102.02,,,,-14,,NA
2019-01-13 11:00,2019,1,13,11:00,-8.2,,-12.7,,70,,31,,8,,,,101.99,,,,-12,,NA
2019-01-13 12:00,2019,1,13,12:00,-6.6,,-13.9,,56,,33,,10,,,,101.87,,,,-11,,NA
2019-01-13 13:00,2019,1,13,13:00,-5.1,,-14.8,,46,,31,,9,,,,101.82,,,,-9,,NA
2019-01-13 14:00,2019,1,13,14:00,-3.8,,-14.4,,44,,30,,7,,,,101.8,,,,-7,,NA
2019-01-13 15:00,2019,1,13,15:00,-3,,-14,,42,,29,,10,,,,101.81,,,,-7,,NA
2019-01-13 16:00,2019,1,13,16:00,-3.2,,-14.3,,42,,27,,12,,,,101.84,,,,-8,,NA
2019-01-13 17:00,2019,1,13,17:00,-4.6,,-13.7,,49,,29,,8,,,,101.87,,,,-8,,NA
2019-01-13 18:00,2019,1,13,18:00,-5.6,,-14,,52,,27,,9,,,,101.93,,,,-10,,NA
2019-01-13 19:00,2019,1,13,19:00,-6.4,,-13.2,,58,,29,,12,,,,101.98,,,,-12,,NA
2019-01-13 20:00,2019,1,13,20:00,-7.3,,-12.6,,66,,28,,8,,,,101.98,,,,-11,,NA
2019-01-13 21:00,2019,1,13,21:00,-8,,-12.5,,70,,33,,13,,,,102.02,,,,-14,,NA
2019-01-13 22:00,2019,1,13,22:00,-9.8,,-14.5,,69,,35,,6,,,,102.07,,,,-13,,NA
2019-01-13 23:00,2019,1,13,23:00,-10.8,,-14.6,,73,,3,,2,,,,102.1,,,,-12,,NA
2019-01-14 0:00,2019,1,14,0:00,-11.4,,-14.8,,75,,1,,2,,,,102.03,,,,-13,,NA
2019-01-14 1:00,2019,1,14,1:00,-11.6,,-14.8,,77,,20,,2,,,,102.03,,,,-13,,NA
2019-01-14 2:00,2019,1,14,2:00,-11.7,,-14.5,,80,,0,,1,,,,102.04,,,,-12,,NA
2019-01-14 3:00,2019,1,14,3:00,-12.1,,-14.7,,81,,20,,2,,,,102.12,,,,-13,,NA
2019-01-14 4:00,2019,1,14,4:00,-12.1,,-14.7,,81,,0,,1,,,,102.04,,,,-13,,NA
2019-01-14 5:00,2019,1,14,5:00,-12.2,,-13.8,,88,,,,0,,,,101.94,,,,,,NA
2019-01-14 6:00,2019,1,14,6:00,-12.4,,-13.9,,88,,24,,1,,,,101.93,,,,-13,,NA
2019-01-14 7:00,2019,1,14,7:00,-12,,-13.4,,89,,35,,4,,,,101.85,,,,-15,,NA
2019-01-14 8:00,2019,1,14,8:00,-12.4,,-14.3,,85,,15,,2,,,,101.9,,,,-14,,NA
2019-01-14 9:00,2019,1,14,9:00,-10.9,,-13.2,,84,,1,,2,,,,101.9,,,,-12,,NA
2019-01-14 10:00,2019,1,14,10:00,-9.8,,-13.5,,74,,2,,2,,,,101.89,,,,-11,,NA
2019-01-14 11:00,2019,1,14,11:00,-8.9,,-12.9,,72,,7,,2,,,,101.84,,,,-10,,NA
2019-01-14 12:00,2019,1,14,12:00,-8.1,,-13.3,,66,,11,,6,,,,101.73,,,,-11,,NA
2019-01-14 13:00,2019,1,14,13:00,-7.4,,-13.6,,61,,10,,5,,,,101.64,,,,-10,,NA
2019-01-14 14:00,2019,1,14,14:00,-6.5,,-13.5,,58,,13,,6,,,,101.51,,,,-9,,NA
2019-01-14 15:00,2019,1,14,15:00,-6,,-14.8,,50,,4,,5,,,,101.41,,,,-8,,NA
2019-01-14 16:00,2019,1,14,16:00,-5.4,,-13.6,,52,,6,,5,,,,101.36,,,,-8,,NA
2019-01-14 17:00,2019,1,14,17:00,-5.9,,-14.1,,52,,6,,8,,,,101.26,,,,-10,,NA
2019-01-14 18:00,2019,1,14,18:00,-6.4,,-13.6,,57,,6,,8,,,,101.23,,,,-10,,NA
2019-01-14 19:00,2019,1,14,19:00,-7.1,,-13.4,,61,,3,,4,,,,101.16,,,,-9,,NA
2019-01-14 20:00,2019,1,14,20:00,-7.9,,-13.3,,65,,3,,3,,,,101.1,,,,-9,,NA
2019-01-14 21:00,2019,1,14,21:00,-8.2,,-12.4,,71,,2,,3,,,,100.98,,,,-10,,NA
2019-01-14 22:00,2019,1,14,22:00,-9,,-12.8,,74,,2,,3,,,,100.85,,,,-11,,NA
2019-01-14 23:00,2019,1,14,23:00,-9.2,,-12.3,,78,,36,,5,,,,100.75,,,,-12,,NA
2019-01-15 0:00,2019,1,15,0:00,-9.4,,-12.3,,79,,36,,4,,,,100.68,,,,-12,,NA
2019-01-15 1:00,2019,1,15,1:00,-9.5,,-12,,82,,35,,7,,,,100.52,,,,-13,,NA
2019-01-15 2:00,2019,1,15,2:00,-9.4,,-12.2,,80,,36,,5,,,,100.5,,,,-12,,NA
2019-01-15 3:00,2019,1,15,3:00,-9,,-12,,79,,35,,8,,,,100.45,,,,-13,,NA
2019-01-15 4:00,2019,1,15,4:00,-9.4,,-12.2,,80,,33,,11,,,,100.36,,,,-15,,NA
2019-01-15 5:00,2019,1,15,5:00,-9.6,,-12.3,,81,,35,,13,,,,100.28,,,,-16,,NA
2019-01-15 6:00,2019,1,15,6:00,-9.2,,-11.5,,84,,34,,12,,,,100.23,,,,-15,,NA
2019-01-15 7:00,2019,1,15,7:00,-9.3,,-12.4,,78,,33,,17,,,,100.23,,,,-16,,NA
2019-01-15 8:00,2019,1,15,8:00,-9.5,,-13.7,,71,,33,,15,,,,100.22,,,,-16,,NA
2019-01-15 9:00,2019,1,15,9:00,-8.6,,-13.8,,66,,33,,22,,,,100.29,,,,-16,,NA
2019-01-15 10:00,2019,1,15,10:00,-7.2,,-13.9,,59,,33,,19,,,,100.32,,,,-14,,NA
2019-01-15 11:00,2019,1,15,11:00,-5.5,,-13.5,,53,,33,,16,,,,100.32,,,,-11,,NA
2019-01-15 12:00,2019,1,15,12:00,-4.3,,-12.7,,52,,32,,14,,,,100.27,,,,-9,,NA
2019-01-15 13:00,2019,1,15,13:00,-2.6,,-10.6,,54,,33,,20,,,,100.25,,,,-9,,NA
2019-01-15 14:00,2019,1,15,14:00,-2.2,,-9.5,,57,,31,,13,,,,100.3,,,,-7,,NA
2019-01-15 15:00,2019,1,15,15:00,-2.7,,-10.1,,57,,31,,15,,,,100.4,,,,-8,,NA
2019-01-15 16:00,2019,1,15,16:00,-3.2,,-10.2,,58,,32,,13,,,,100.51,,,,-8,,NA
2019-01-15 17:00,2019,1,15,17:00,-4.7,,-10.8,,62,,32,,14,,,,100.61,,,,-10,,NA
2019-01-15 18:00,2019,1,15,18:00,-4.4,,-9.7,,66,,32,,10,,,,100.71,,,,-9,,NA
2019-01-15 19:00,2019,1,15,19:00,-4.7,,-8.9,,72,,31,,10,,,,100.78,,,,-9,,NA
2019-01-15 20:00,2019,1,15,20:00,-4.4,,-7.9,,76,,33,,13,,,,100.85,,,,-9,,NA
2019-01-15 21:00,2019,1,15,21:00,-4.5,,-8.3,,74,,32,,11,,,,100.94,,,,-9,,NA
2019-01-15 22:00,2019,1,15,22:00,-5.2,,-8.9,,75,,34,,10,,,,100.99,,,,-10,,NA
2019-01-15 23:00,2019,1,15,23:00,-5.9,,-9.4,,76,,34,,5,,,,101.03,,,,-8,,NA
2019-01-16 0:00,2019,1,16,0:00,-7,,-9.9,,80,,31,,1,,,,101.02,,,,-8,,NA
2019-01-16 1:00,2019,1,16,1:00,-7.8,,-9.9,,85,,19,,3,,,,101.02,,,,-9,,NA
2019-01-16 2:00,2019,1,16,2:00,-8,,-9.9,,86,,19,,3,,,,101.08,,,,-10,,NA
2019-01-16 3:00,2019,1,16,3:00,-8.2,,-10.2,,85,,18,,2,,,,101.1,,,,-9,,NA
2019-01-16 4:00,2019,1,16,4:00,-8.3,,-10.4,,85,,19,,2,,,,101.05,,,,-9,,NA
2019-01-16 5:00,2019,1,16,5:00,-8.3,,-10.4,,85,,,,0,,,,101.05,,,,,,NA
2019-01-16 6:00,2019,1,16,6:00,-7.4,,-9.2,,87,,,,0,,,,101.05,,,,,,NA
2019-01-16 7:00,2019,1,16,7:00,-5.9,,-7.3,,90,,14,,2,,,,101.07,,,,-7,,NA
2019-01-16 8:00,2019,1,16,8:00,-6.1,,-7.7,,89,,26,,2,,,,101.08,,,,-7,,NA
2019-01-16 9:00,2019,1,16,9:00,-5.1,,-7,,86,,25,,2,,,,101.12,,,,-6,,NA
2019-01-16 10:00,2019,1,16,10:00,-4.5,,-6.6,,85,,28,,3,,,,101.16,,,,-6,,NA
2019-01-16 11:00,2019,1,16,11:00,-3.3,,-6.8,,76,,20,,3,,,,101.1,,,,-5,,NA
2019-01-16 12:00,2019,1,16,12:00,-1.7,,-6.2,,72,,20,,6,,,,100.98,,,,-4,,NA
2019-01-16 13:00,2019,1,16,13:00,-1.2,,-5.8,,71,,20,,10,,,,100.86,,,,-5,,NA
2019-01-16 14:00,2019,1,16,14:00,-0.9,,-5.3,,72,,19,,7,,,,100.79,,,,-3,,NA
2019-01-16 15:00,2019,1,16,15:00,-0.8,,-4.8,,74,,19,,9,,,,100.73,,,,-4,,NA
2019-01-16 16:00,2019,1,16,16:00,-0.3,,-5.1,,70,,20,,12,,,,100.68,,,,-4,,NA
2019-01-16 17:00,2019,1,16,17:00,-0.2,,-4.8,,71,,16,,6,,,,100.58,,,,-2,,NA
2019-01-16 18:00,2019,1,16,18:00,-0.2,,-3.8,,77,,17,,6,,,,100.51,,,,-2,,NA
2019-01-16 19:00,2019,1,16,19:00,0.1,,-2.6,,83,,16,,7,,,,100.49,,,,,,NA
2019-01-16 20:00,2019,1,16,20:00,0.9,,-1.5,,84,,18,,10,,,,100.45,,,,,,NA
2019-01-16 21:00,2019,1,16,21:00,1.6,,-0.9,,84,,21,,13,,,,100.38,,,,,,NA
2019-01-16 22:00,2019,1,16,22:00,1.6,,-0.7,,85,,21,,11,,,,100.35,,,,,,NA
2019-01-16 23:00,2019,1,16,23:00,1.1,,-0.7,,88,,24,,14,,,,100.38,,,,,,NA
2019-01-17 0:00,2019,1,17,0:00,0.3,,-2.4,,82,,24,,15,,,,100.4,,,,,,NA
2019-01-17 1:00,2019,1,17,1:00,-0.8,,-2.6,,87,,24,,10,,,,100.41,,,,-4,,NA
2019-01-17 2:00,2019,1,17,2:00,-1.1,,-3.2,,86,,23,,9,,,,100.43,,,,-4,,NA
2019-01-17 3:00,2019,1,17,3:00,-0.8,,-3.7,,81,,26,,15,,,,100.53,,,,-5,,NA
2019-01-17 4:00,2019,1,17,4:00,-1.6,,-6.3,,70,,28,,14,,,,100.59,,,,-6,,NA
2019-01-17 5:00,2019,1,17,5:00,-3,,-10.1,,58,,28,,12,,,,100.7,,,,-7,,NA
2019-01-17 6:00,2019,1,17,6:00,-5.1,,-11.9,,58,,30,,18,,,,100.87,,,,-11,,NA
2019-01-17 7:00,2019,1,17,7:00,-6.9,,-13.1,,61,,29,,19,,,,101.04,,,,-14,,NA
2019-01-17 8:00,2019,1,17,8:00,-7.8,,-12.9,,67,,29,,14,,,,101.16,,,,-14,,NA
2019-01-17 9:00,2019,1,17,9:00,-8.5,,-14.5,,62,,31,,17,,,,101.28,,,,-15,,NA
2019-01-17 10:00,2019,1,17,10:00,-8.2,,-14.6,,60,,30,,14,,,,101.39,,,,-14,,NA
2019-01-17 11:00,2019,1,17,11:00,-8.1,,-15.9,,53,,30,,14,,,,101.5,,,,-14,,NA
2019-01-17 12:00,2019,1,17,12:00,-7.8,,-18.2,,43,,30,,16,,,,101.5,,,,-14,,NA
2019-01-17 13:00,2019,1,17,13:00,-7.2,,-20,,35,,30,,19,,,,101.47,,,,-14,,NA
2019-01-17 14:00,2019,1,17,14:00,-7.1,,-19.3,,37,,31,,17,,,,101.51,,,,-14,,NA
2019-01-17 15:00,2019,1,17,15:00,-7.3,,-21.3,,32,,30,,16,,,,101.62,,,,-14,,NA
2019-01-17 16:00,2019,1,17,16:00,-8,,-20.6,,36,,31,,15,,,,101.74,,,,-14,,NA
2019-01-17 17:00,2019,1,17,17:00,-9.3,,-18.5,,47,,31,,11,,,,101.81,,,,-15,,NA
2019-01-17 18:00,2019,1,17,18:00,-10.2,,-18.9,,49,,31,,12,,,,101.9,,,,-16,,NA
2019-01-17 19:00,2019,1,17,19:00,-11,,-19,,52,,28,,10,,,,102,,,,-16,,NA
2019-01-17 20:00,2019,1,17,20:00,-11.6,,-18.6,,56,,27,,9,,,,102.06,,,,-17,,NA
2019-01-17 21:00,2019,1,17,21:00,-12,,-18.4,,59,,28,,6,,,,102.12,,,,-16,,NA
2019-01-17 22:00,2019,1,17,22:00,-12.2,,-18.6,,59,,29,,6,,,,102.17,,,,-16,,NA
2019-01-17 23:00,2019,1,17,23:00,-12.2,,-18.1,,61,,29,,6,,,,102.21,,,,-16,,NA
2019-01-18 0:00,2019,1,18,0:00,-11.9,,-17.7,,62,,30,,7,,,,102.2,,,,-16,,NA
2019-01-18 1:00,2019,1,18,1:00,-11.8,,-16.7,,67,,32,,5,,,,102.19,,,,-15,,NA
2019-01-18 2:00,2019,1,18,2:00,-12.2,,-16.6,,70,,36,,2,,,,102.19,,,,-13,,NA
2019-01-18 3:00,2019,1,18,3:00,-12,,-16.1,,71,,1,,1,,,,102.22,,,,-13,,NA
2019-01-18 4:00,2019,1,18,4:00,-12.2,,-16.2,,72,,5,,2,,,,102.22,,,,-13,,NA
2019-01-18 5:00,2019,1,18,5:00,-12.2,,-16.5,,70,,3,,2,,,,102.19,,,,-13,,NA
2019-01-18 6:00,2019,1,18,6:00,-11.9,,-16.7,,68,,9,,6,,,,102.12,,,,-16,,NA
2019-01-18 7:00,2019,1,18,7:00,-11.5,,-15.9,,70,,8,,6,,,,102.09,,,,-15,,NA
2019-01-18 8:00,2019,1,18,8:00,-10.9,,-14.6,,74,,9,,5,,,,102.05,,,,-14,,NA
2019-01-18 9:00,2019,1,18,9:00,-9.4,,-12.8,,76,,9,,9,,,,101.96,,,,-14,,NA
2019-01-18 10:00,2019,1,18,10:00,-8.2,,-12.4,,72,,8,,9,,,,102.01,,,,-13,,NA
2019-01-18 11:00,2019,1,18,11:00,-7.3,,-11.9,,70,,32,,4,,,,102.03,,,,-9,,NA
2019-01-18 12:00,2019,1,18,12:00,-6.7,,-11.3,,70,,28,,4,,,,101.96,,,,-9,,NA
2019-01-18 13:00,2019,1,18,13:00,-3.5,,-9.7,,62,,14,,8,,,,101.81,,,,-7,,NA
2019-01-18 14:00,2019,1,18,14:00,-3,,-8.3,,67,,12,,10,,,,101.64,,,,-7,,NA
2019-01-18 15:00,2019,1,18,15:00,-1.9,,-8,,63,,11,,11,,,,101.5,,,,-6,,NA
2019-01-18 16:00,2019,1,18,16:00,-1.8,,-7,,68,,12,,12,,,,101.41,,,,-6,,NA
2019-01-18 17:00,2019,1,18,17:00,-2,,-7.1,,68,,11,,13,,,,101.32,,,,-6,,NA
2019-01-18 18:00,2019,1,18,18:00,-1.7,,-5.6,,74,,12,,14,,,,101.22,,,,-6,,NA
2019-01-18 19:00,2019,1,18,19:00,-1.2,,-3.9,,82,,12,,14,,,,101.15,,,,-6,,NA
2019-01-18 20:00,2019,1,18,20:00,-1.2,,-2.9,,88,,11,,13,,,,101.08,,,,-5,,NA
2019-01-18 21:00,2019,1,18,21:00,-0.9,,-2.2,,91,,13,,9,,,,101.07,,,,-4,,NA
2019-01-18 22:00,2019,1,18,22:00,-0.4,,-1.4,,92,,12,,10,,,,101,,,,-4,,NA
2019-01-18 23:00,2019,1,18,23:00,-0.2,,-1.1,,94,,11,,9,,,,100.91,,,,-3,,NA
2019-01-19 0:00,2019,1,19,0:00,0,,-0.8,,95,,13,,3,,,,100.93,,,,-1,,NA
2019-01-19 1:00,2019,1,19,1:00,0.1,,-0.4,,96,,13,,5,,,,100.85,,,,,,NA
2019-01-19 2:00,2019,1,19,2:00,-0.1,,-0.5,,97,,21,,3,,,,100.85,,,,-1,,NA
2019-01-19 3:00,2019,1,19,3:00,-0.2,,-0.6,,97,,23,,3,,,,100.85,,,,-1,,NA
2019-01-19 4:00,2019,1,19,4:00,-0.3,,-0.6,,98,,23,,8,,,,100.82,,,,-3,,NA
2019-01-19 5:00,2019,1,19,5:00,-0.3,,-0.8,,96,,26,,11,,,,100.87,,,,-4,,NA
2019-01-19 6:00,2019,1,19,6:00,-0.9,,-6.6,,65,,30,,17,,,,100.97,,,,-6,,NA
2019-01-19 7:00,2019,1,19,7:00,-3.1,,-8.9,,64,,32,,21,,,,101.16,,,,-9,,NA
2019-01-19 8:00,2019,1,19,8:00,-5.3,,-14.3,,49,,31,,15,,,,101.28,,,,-11,,NA
2019-01-19 9:00,2019,1,19,9:00,-5.8,,-15.5,,47,,32,,18,,,,101.37,,,,-12,,NA
2019-01-19 10:00,2019,1,19,10:00,-6.1,,-15.7,,46,,33,,20,,,,101.48,,,,-13,,NA
2019-01-19 11:00,2019,1,19,11:00,-6.2,,-14.5,,52,,33,,17,,,,101.59,,,,-12,,NA
2019-01-19 12:00,2019,1,19,12:00,-6.4,,-14.9,,51,,33,,17,,,,101.67,,,,-13,,NA
2019-01-19 13:00,2019,1,19,13:00,-5.9,,-17.1,,41,,33,,17,,,,101.64,,,,-12,,NA
2019-01-19 14:00,2019,1,19,14:00,-6,,-18.1,,38,,34,,13,,,,101.67,,,,-11,,NA
2019-01-19 15:00,2019,1,19,15:00,-6.5,,-20.7,,31,,33,,13,,,,101.74,,,,-12,,NA
2019-01-19 16:00,2019,1,19,16:00,-7.3,,-21.6,,31,,33,,10,,,,101.85,,,,-12,,NA
2019-01-19 17:00,2019,1,19,17:00,-8.3,,-20.5,,37,,35,,5,,,,101.87,,,,-11,,NA
2019-01-19 18:00,2019,1,19,18:00,-8.7,,-21.1,,36,,35,,6,,,,102.01,,,,-12,,NA
2019-01-19 19:00,2019,1,19,19:00,-9.1,,-20.1,,41,,35,,8,,,,102.09,,,,-13,,NA
2019-01-19 20:00,2019,1,19,20:00,-10.1,,-19.1,,48,,1,,6,,,,102.17,,,,-14,,NA
2019-01-19 21:00,2019,1,19,21:00,-10.8,,-19.5,,49,,36,,7,,,,102.26,,,,-15,,NA
2019-01-19 22:00,2019,1,19,22:00,-12,,-19.4,,54,,1,,7,,,,102.21,,,,-16,,NA
2019-01-19 23:00,2019,1,19,23:00,-12.6,,-19,,59,,5,,7,,,,102.23,,,,-17,,NA
2019-01-20 0:00,2019,1,20,0:00,-12.9,,-18.8,,61,,6,,8,,,,102.21,,,,-18,,NA
2019-01-20 1:00,2019,1,20,1:00,-12.9,,-19.8,,56,,7,,12,,,,102.19,,,,-19,,NA
2019-01-20 2:00,2019,1,20,2:00,-12.7,,-19.4,,57,,5,,6,,,,102.21,,,,-17,,NA
2019-01-20 3:00,2019,1,20,3:00,-12.4,,-19.1,,57,,5,,7,,,,102.17,,,,-17,,NA
2019-01-20 4:00,2019,1,20,4:00,-12.2,,-17.5,,65,,4,,7,,,,102.07,,,,-17,,NA
2019-01-20 5:00,2019,1,20,5:00,-11.8,,-16.3,,70,,7,,9,,,,101.98,,,,-17,,NA
2019-01-20 6:00,2019,1,20,6:00,-11.3,,-14.9,,75,,7,,12,,,,101.88,,,,-17,,NA
2019-01-20 7:00,2019,1,20,7:00,-10.1,,-12.9,,80,,6,,7,,,,101.82,,,,-14,,NA
2019-01-20 8:00,2019,1,20,8:00,-9.4,,-11.1,,88,,6,,15,,,,101.74,,,,-16,,NA
2019-01-20 9:00,2019,1,20,9:00,-8.4,,-10,,88,,6,,16,,,,101.4,,,,-15,,NA
2019-01-20 10:00,2019,1,20,10:00,-6.8,,-8.1,,90,,8,,17,,,,101.12,,,,-13,,NA
2019-01-20 11:00,2019,1,20,11:00,-5.5,,-6.8,,91,,8,,15,,,,101.08,,,,-11,,NA
2019-01-20 12:00,2019,1,20,12:00,-0.9,,-1.7,,94,,10,,31,,,,100.68,,,,-8,,NA
2019-01-20 13:00,2019,1,20,13:00,-0.2,,-1,,95,,10,,24,,,,100.34,,,,-6,,NA
2019-01-20 14:00,2019,1,20,14:00,0.4,,-0.2,,96,,10,,30,,,,100.05,,,,,,NA
2019-01-20 15:00,2019,1,20,15:00,3,,2.6,,97,,11,,29,,,,99.82,,,,,,NA
2019-01-20 16:00,2019,1,20,16:00,4.4,,4.1,,98,,11,,19,,,,99.67,,,,,,NA
2019-01-20 17:00,2019,1,20,17:00,6.9,,6.6,,97,,14,,18,,,,99.49,,,,,,NA
2019-01-20 18:00,2019,1,20,18:00,8.6,,8.1,,97,,16,,16,,,,99.42,,,,,,NA
2019-01-20 19:00,2019,1,20,19:00,9.1,,8.7,,97,,16,,12,,,,99.23,,,,,,NA
2019-01-20 20:00,2019,1,20,20:00,9.4,,8.9,,97,,15,,15,,,,99.02,,,,,,NA
2019-01-20 21:00,2019,1,20,21:00,9.5,,8.9,,96,,16,,16,,,,98.96,,,,,,NA
2019-01-20 22:00,2019,1,20,22:00,10.1,,9.5,,96,,16,,16,,,,98.74,,,,,,NA
2019-01-20 23:00,2019,1,20,23:00,9.5,,9,,97,,16,,14,,,,98.49,,,,,,NA
2019-01-21 0:00,2019,1,21,0:00,10,,9.5,,97,,18,,16,,,,98.33,,,,,,NA
2019-01-21 1:00,2019,1,21,1:00,10.6,,9.5,,93,,19,,21,,,,98.2,,,,,,NA
2019-01-21 2:00,2019,1,21,2:00,9.5,,8.7,,95,,19,,16,,,,98.11,,,,,,NA
2019-01-21 3:00,2019,1,21,3:00,11.3,,10.8,,97,,19,,16,,,,98.04,,,,,,NA
2019-01-21 4:00,2019,1,21,4:00,8.9,,8.4,,97,,21,,21,,,,97.96,,,,,,NA
2019-01-21 5:00,2019,1,21,5:00,6.7,,6.3,,97,,21,,14,,,,97.99,,,,,,NA
2019-01-21 6:00,2019,1,21,6:00,4.6,,4.2,,97,,21,,14,,,,98.07,,,,,,NA
2019-01-21 7:00,2019,1,21,7:00,2.3,,1.9,,97,,21,,17,,,,98.18,,,,,,NA
2019-01-21 8:00,2019,1,21,8:00,1.5,,1.1,,97,,23,,18,,,,98.3,,,,,,NA
2019-01-21 9:00,2019,1,21,9:00,0.8,,0.2,,95,,25,,19,,,,98.45,,,,,,NA
2019-01-21 10:00,2019,1,21,10:00,0.1,,-1.7,,88,,23,,16,,,,98.6,,,,,,NA
2019-01-21 11:00,2019,1,21,11:00,-0.2,,-2.3,,86,,23,,15,,,,98.73,,,,-5,,NA
2019-01-21 12:00,2019,1,21,12:00,-0.7,,-3.1,,83,,23,,15,,,,98.8,,,,-5,,NA
2019-01-21 13:00,2019,1,21,13:00,-1.1,,-4.2,,80,,23,,17,,,,98.85,,,,-6,,NA
2019-01-21 14:00,2019,1,21,14:00,-2.2,,-4.7,,83,,24,,19,,,,98.91,,,,-8,,NA
2019-01-21 15:00,2019,1,21,15:00,-2.6,,-5.5,,80,,23,,15,,,,99.05,,,,-8,,NA
2019-01-21 16:00,2019,1,21,16:00,-2.8,,-6.6,,75,,23,,13,,,,99.14,,,,-7,,NA
2019-01-21 17:00,2019,1,21,17:00,-3.1,,-6.9,,75,,23,,9,,,,99.24,,,,-7,,NA
2019-01-21 18:00,2019,1,21,18:00,-3.6,,-8.5,,69,,23,,14,,,,99.35,,,,-9,,NA
2019-01-21 19:00,2019,1,21,19:00,-4.4,,-8.7,,72,,26,,13,,,,99.34,,,,-9,,NA
2019-01-21 20:00,2019,1,21,20:00,-4.8,,-8.8,,73,,30,,7,,,,99.28,,,,-8,,NA
2019-01-21 21:00,2019,1,21,21:00,-5.3,,-10.2,,68,,30,,8,,,,99.24,,,,-9,,NA
2019-01-21 22:00,2019,1,21,22:00,-5.4,,-11,,65,,26,,8,,,,99.33,,,,-9,,NA
2019-01-21 23:00,2019,1,21,23:00,-5.9,,-11.9,,62,,26,,8,,,,99.4,,,,-10,,NA
2019-01-22 0:00,2019,1,22,0:00,-6.6,,-11,,71,,27,,15,,,,99.48,,,,-13,,NA
